L_elbow,R_elbow,L_shoulder,R_shoulder,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,torso
99.05011718584318,67.6989212809595,72.99748227224293,64.99745394969752,51.480625980384666,51.480625980384666,72.12402321333178,77.31695015296934,104.19311854336149,104.19311854336149,11.248325937333263
80.89780596228357,70.74323737325385,60.7696950716035,62.06301273647204,61.98322985272488,61.98322985272488,75.13554648696596,89.04487413300437,104.19311854336149,104.19311854336149,11.502167236162986
97.58517798767666,86.6438553227117,68.36715246668612,64.0133970157891,50.24457658994603,50.24457658994603,78.41661569506272,77.5251765440335,104.19311854336149,104.19311854336149,12.673604769055288
98.91233845942696,80.24498476275852,68.5725131040833,49.8895825013936,49.65395585940238,49.65395585940238,75.46364380732052,87.00464355649814,104.19311854336149,104.19311854336149,13.323839516682577
88.64276307415793,69.06403531210486,62.93444933653813,48.36182604649658,56.70052206202075,56.70052206202075,77.29888412526215,89.5419164821518,104.19311854336149,104.19311854336149,11.43812637401856
88.58937608913487,62.95801861843562,58.40642161699644,44.31116239964014,57.65190975083771,57.65190975083771,80.29096158618458,94.51798015133751,104.19311854336149,104.19311854336149,10.493056112502378
91.61833422087598,57.8057604427213,55.69610782689027,40.69438604190486,58.17982417765541,58.17982417765541,82.16166187248423,91.3105745713329,104.19311854336149,104.19311854336149,10.093802263293243
99.51396936554293,86.542803114934,72.81342345041116,68.02804706020287,55.30222394463182,55.30222394463182,72.7692991723339,76.48523760372788,104.19311854336149,104.19311854336149,8.902157183115387
97.19925908284692,77.20032119960251,69.39734507430832,60.49504231983802,63.83302927318505,63.83302927318505,74.14103921185162,84.11121869094542,104.19311854336149,104.19311854336149,8.47767738469466
100.7418211411283,76.81171932924627,69.12395645956288,59.27314374015941,59.97330393362812,59.97330393362812,74.23624656898183,87.40207011208311,104.19311854336149,104.19311854336149,6.998168057930799
98.84598868760126,82.43907499569026,69.22697874733619,59.0804184869512,57.205342307800734,57.205342307800734,72.64356155560534,86.46931985378184,104.19311854336149,104.19311854336149,8.129244672885772
99.97643901330791,88.73091912145115,69.26435947577153,58.867438742698,51.79919721904187,51.79919721904187,72.29150112807604,84.35843574779199,104.19311854336149,104.19311854336149,7.7725903643395835
102.1149225040803,89.61193389315751,71.55130773477212,63.048094506032186,49.524064767784786,49.524064767784786,71.02702222793553,81.36366541687961,104.19311854336149,104.19311854336149,7.65716392550577
102.72863028198775,92.01444068161877,73.67960158257803,65.76182655078775,77.42447464695024,48.462911232496054,69.55311001122273,80.09378893345925,104.19311854336149,104.19311854336149,7.628844147846865
101.12003319234299,88.38523711000188,71.97196475875573,63.621915925071484,77.42912606011333,47.03943502683612,70.26045066295148,80.70982578283812,104.19311854336149,104.19311854336149,7.526766316332294
100.9936002239283,89.10793309592857,70.90262183291831,60.73958067073199,78.33572290333763,45.420776370023084,71.29861209482351,83.02527321973172,104.19311854336149,104.19311854336149,7.442000099334039
102.70268664387956,92.12582678036756,71.11642670387914,62.402538713981905,77.83960508527785,40.13429930638118,70.67010554517252,76.61319591578757,104.19311854336149,104.19311854336149,8.005084172812888
99.58156316035492,92.19212274074812,76.47954428291845,67.03132689641218,78.36925170212562,38.91476873359679,66.24162450381105,75.51835833803925,104.19311854336149,104.19311854336149,7.92618109819869
98.66850145826703,89.1290939280578,75.09800933605958,66.30157340685724,78.57149026531687,43.86659278077109,67.17082930808307,79.965191564274,104.19311854336149,104.19311854336149,7.737702107590319
98.9371798236066,90.05690875332172,73.76531317389365,66.77555039481928,80.31081627397757,45.76485284257685,69.90574719717068,81.0215279310861,104.19311854336149,104.19311854336149,7.887642611333208
98.96519936659675,89.26391170674752,72.27031469573082,66.22161217077732,80.21221582167975,46.730772201252634,70.75785252845344,82.12478010966362,104.19311854336149,104.19311854336149,7.743953256380975
101.13725596840662,91.73977031676986,73.60912489130918,67.75554305921608,79.0332850869682,47.1352675777927,70.46170777505124,82.21090257550549,104.19311854336149,104.19311854336149,7.665707708907129
102.6777050897539,92.83032702092538,74.47559807913856,67.69885431649455,78.67990482545811,47.192939501596456,70.45020353439055,82.59581775226555,104.19311854336149,104.19311854336149,7.607173208963952
103.52727818591335,91.93362887367405,75.77210983773875,66.5682341860243,78.94403208694939,45.024632522150306,69.85254224940995,81.88521394677846,104.19311854336149,104.19311854336149,7.7173090124386405
102.86220219870495,92.0257505298981,75.50315775865383,65.3947694240855,78.93547350289155,45.25936084816322,69.52014341668553,82.88634076364123,104.19311854336149,104.19311854336149,8.179284785461068
102.78478514742731,91.90974956148953,75.46995008018351,64.60882475692955,77.42258335972662,44.8133592335915,68.64461322898379,82.78950420018623,104.19311854336149,104.19311854336149,8.002057484667747
102.54762454412959,87.00218668725348,75.02555588024032,60.295554388864225,78.80639729674284,43.374185494221074,68.80418650606063,83.63887077210238,104.19311854336149,104.19311854336149,7.75489487576118
103.63676156313866,88.72212098284507,74.81993919488977,60.51631339922778,78.61731408243423,42.76934627542661,69.70391883735107,82.57927117036364,104.19311854336149,104.19311854336149,7.690414047718513
105.3991547777438,90.90308550972424,73.16721877390393,60.602325579136085,78.54724623426421,42.33167616246817,71.3458830877821,80.63735570422949,104.19311854336149,104.19311854336149,7.683909375465584
109.9756842578138,93.40223598192276,72.82742324988523,62.482213591068074,78.79620992235125,39.00664921630194,72.74065936914889,71.70907293205386,104.19311854336149,104.19311854336149,10.131712798228234
111.01483892124034,96.55329227020228,72.92489618043777,62.70886915434893,78.44881064685899,36.844222938646986,72.48959720023953,71.36425495249443,104.19311854336149,104.19311854336149,11.106981545325018
109.80027851210149,91.47346804358446,66.1303295333211,55.36434046949549,77.9584739408595,36.94744121479518,77.6230286815536,77.56405213272589,104.19311854336149,104.19311854336149,11.586089150634905
